        Tracepoints 
                      Tracepoint Locations 
Spike tip         x =     18.000   y =      2.000 

                        Joint a               Joint b             Spike tip       
Input (deg)          ax        ay          bx         by        X          Y     
79.876,             5.411,      6.410,      2.798,      8.310,     12.115,     11.258
80.230,             5.379,      6.416,      2.764,      8.313,     12.078,     11.270
80.584,             5.347,      6.421,      2.730,      8.316,     12.040,     11.282
80.937,             5.315,      6.427,      2.696,      8.319,     12.003,     11.294
81.291,             5.282,      6.432,      2.661,      8.321,     11.966,     11.305
81.645,             5.250,      6.437,      2.627,      8.324,     11.930,     11.316
81.998,             5.218,      6.441,      2.593,      8.326,     11.893,     11.327
82.352,             5.185,      6.446,      2.559,      8.328,     11.856,     11.337
82.706,             5.153,      6.450,      2.525,      8.330,     11.819,     11.347
83.059,             5.120,      6.454,      2.491,      8.332,     11.783,     11.357
83.413,             5.088,      6.458,      2.457,      8.334,     11.746,     11.366
83.767,             5.055,      6.462,      2.423,      8.335,     11.710,     11.375
84.120,             5.023,      6.465,      2.389,      8.337,     11.674,     11.384
84.474,             4.990,      6.468,      2.355,      8.338,     11.637,     11.392
84.828,             4.957,      6.471,      2.321,      8.339,     11.601,     11.400
85.181,             4.925,      6.474,      2.287,      8.340,     11.565,     11.407
85.535,             4.892,      6.477,      2.253,      8.341,     11.529,     11.414
85.889,             4.860,      6.479,      2.220,      8.342,     11.494,     11.421
86.242,             4.827,      6.481,      2.186,      8.342,     11.458,     11.427
86.596,             4.794,      6.483,      2.152,      8.343,     11.422,     11.433
86.950,             4.762,      6.485,      2.118,      8.343,     11.387,     11.439
87.303,             4.729,      6.487,      2.084,      8.343,     11.351,     11.444
87.657,             4.696,      6.488,      2.051,      8.343,     11.316,     11.449
88.011,             4.664,      6.490,      2.017,      8.343,     11.281,     11.454
88.364,             4.631,      6.491,      1.984,      8.343,     11.246,     11.458
88.718,             4.598,      6.492,      1.950,      8.342,     11.211,     11.462
89.072,             4.565,      6.492,      1.917,      8.342,     11.176,     11.465
89.425,             4.533,      6.493,      1.883,      8.341,     11.141,     11.469
89.779,             4.500,      6.493,      1.850,      8.341,     11.106,     11.471
90.133,             4.467,      6.493,      1.816,      8.340,     11.072,     11.474
90.486,             4.435,      6.493,      1.783,      8.339,     11.038,     11.476
