        Tracepoints 
                      Tracepoint Locations 
Frame CG          x =      2.800   y =      1.850 
Tire Center       x =      0.600   y =      0.500 

                        Joint a               Joint b              Frame CG            Tire Center      
Input (deg)          ax        ay          bx         by        X          Y          X          Y     
-12.229,             3.572,      0.300,      4.785,     -1.894,      4.223,     -0.476,      4.512,     -3.041
-12.368,             3.570,      0.292,      4.796,     -1.895,      4.226,     -0.481,      4.528,     -3.044
-12.506,             3.568,      0.283,      4.806,     -1.897,      4.228,     -0.485,      4.545,     -3.047
-12.645,             3.566,      0.275,      4.816,     -1.898,      4.230,     -0.490,      4.562,     -3.050
-12.783,             3.564,      0.266,      4.827,     -1.900,      4.233,     -0.495,      4.578,     -3.053
-12.921,             3.562,      0.258,      4.837,     -1.901,      4.235,     -0.500,      4.595,     -3.056
-13.060,             3.560,      0.249,      4.847,     -1.903,      4.237,     -0.505,      4.611,     -3.059
-13.198,             3.558,      0.241,      4.856,     -1.904,      4.239,     -0.509,      4.627,     -3.061
-13.337,             3.556,      0.232,      4.866,     -1.906,      4.241,     -0.514,      4.643,     -3.064
-13.475,             3.554,      0.224,      4.876,     -1.907,      4.243,     -0.519,      4.659,     -3.066
-13.613,             3.552,      0.215,      4.885,     -1.908,      4.245,     -0.524,      4.675,     -3.069
-13.752,             3.550,      0.207,      4.894,     -1.910,      4.247,     -0.528,      4.691,     -3.071
-13.890,             3.548,      0.198,      4.904,     -1.911,      4.249,     -0.533,      4.706,     -3.074
-14.028,             3.546,      0.190,      4.913,     -1.912,      4.251,     -0.538,      4.721,     -3.076
-14.167,             3.544,      0.181,      4.922,     -1.913,      4.253,     -0.542,      4.737,     -3.078
-14.305,             3.542,      0.173,      4.931,     -1.914,      4.254,     -0.547,      4.752,     -3.080
-14.444,             3.540,      0.164,      4.940,     -1.915,      4.256,     -0.552,      4.767,     -3.082
-14.582,             3.538,      0.156,      4.949,     -1.916,      4.258,     -0.556,      4.782,     -3.084
-14.720,             3.535,      0.147,      4.957,     -1.917,      4.259,     -0.561,      4.797,     -3.086
-14.859,             3.533,      0.139,      4.966,     -1.918,      4.261,     -0.566,      4.811,     -3.088
-14.997,             3.531,      0.131,      4.974,     -1.919,      4.262,     -0.570,      4.826,     -3.089
-15.136,             3.529,      0.122,      4.982,     -1.920,      4.263,     -0.575,      4.840,     -3.091
-15.274,             3.526,      0.114,      4.991,     -1.921,      4.265,     -0.580,      4.854,     -3.093
-15.412,             3.524,      0.105,      4.999,     -1.922,      4.266,     -0.584,      4.869,     -3.094
-15.551,             3.522,      0.097,      5.007,     -1.923,      4.267,     -0.589,      4.883,     -3.096
-15.689,             3.519,      0.089,      5.015,     -1.923,      4.268,     -0.593,      4.896,     -3.097
-15.827,             3.517,      0.080,      5.023,     -1.924,      4.269,     -0.598,      4.910,     -3.098
-15.966,             3.515,      0.072,      5.030,     -1.925,      4.270,     -0.603,      4.924,     -3.100
-16.104,             3.512,      0.063,      5.038,     -1.926,      4.271,     -0.607,      4.937,     -3.101
-16.243,             3.510,      0.055,      5.046,     -1.926,      4.272,     -0.612,      4.951,     -3.102
-16.381,             3.507,      0.047,      5.053,     -1.927,      4.273,     -0.616,      4.964,     -3.103
-16.519,             3.505,      0.038,      5.060,     -1.928,      4.274,     -0.621,      4.977,     -3.104
-16.658,             3.502,      0.030,      5.068,     -1.928,      4.275,     -0.625,      4.990,     -3.105
-16.796,             3.500,      0.022,      5.075,     -1.929,      4.275,     -0.630,      5.003,     -3.106
-16.935,             3.497,      0.013,      5.082,     -1.929,      4.276,     -0.634,      5.016,     -3.107
-17.073,             3.495,      0.005,      5.089,     -1.930,      4.277,     -0.639,      5.029,     -3.108
-17.211,             3.492,     -0.003,      5.095,     -1.931,      4.277,     -0.643,      5.042,     -3.109
-17.350,             3.490,     -0.012,      5.102,     -1.931,      4.278,     -0.648,      5.054,     -3.110
-17.488,             3.487,     -0.020,      5.109,     -1.932,      4.278,     -0.652,      5.066,     -3.110
-17.627,             3.484,     -0.028,      5.115,     -1.932,      4.279,     -0.657,      5.079,     -3.111
-17.765,             3.482,     -0.037,      5.122,     -1.933,      4.279,     -0.661,      5.091,     -3.112
-17.903,             3.479,     -0.045,      5.128,     -1.933,      4.279,     -0.666,      5.103,     -3.112
-18.042,             3.476,     -0.053,      5.135,     -1.933,      4.280,     -0.670,      5.115,     -3.113
-18.180,             3.474,     -0.062,      5.141,     -1.934,      4.280,     -0.675,      5.126,     -3.113
-18.318,             3.471,     -0.070,      5.147,     -1.934,      4.280,     -0.679,      5.138,     -3.114
-18.457,             3.468,     -0.078,      5.153,     -1.935,      4.280,     -0.684,      5.149,     -3.114
-18.595,             3.465,     -0.086,      5.159,     -1.935,      4.280,     -0.688,      5.161,     -3.114
-18.734,             3.463,     -0.095,      5.164,     -1.935,      4.280,     -0.693,      5.172,     -3.115
-18.872,             3.460,     -0.103,      5.170,     -1.936,      4.280,     -0.697,      5.183,     -3.115
-19.010,             3.457,     -0.111,      5.176,     -1.936,      4.280,     -0.702,      5.194,     -3.115
-19.149,             3.454,     -0.119,      5.181,     -1.936,      4.280,     -0.706,      5.205,     -3.116
-19.287,             3.451,     -0.128,      5.187,     -1.937,      4.280,     -0.710,      5.216,     -3.116
-19.426,             3.448,     -0.136,      5.192,     -1.937,      4.279,     -0.715,      5.227,     -3.116
-19.564,             3.445,     -0.144,      5.197,     -1.937,      4.279,     -0.719,      5.238,     -3.116
-19.702,             3.442,     -0.152,      5.203,     -1.937,      4.279,     -0.724,      5.248,     -3.116
-19.841,             3.440,     -0.160,      5.208,     -1.938,      4.278,     -0.728,      5.258,     -3.116
-19.979,             3.437,     -0.169,      5.213,     -1.938,      4.278,     -0.733,      5.269,     -3.116
-20.117,             3.434,     -0.177,      5.218,     -1.938,      4.278,     -0.737,      5.279,     -3.116
-20.256,             3.431,     -0.185,      5.222,     -1.938,      4.277,     -0.741,      5.289,     -3.116
-20.394,             3.428,     -0.193,      5.227,     -1.939,      4.276,     -0.746,      5.299,     -3.116
-20.533,             3.425,     -0.201,      5.232,     -1.939,      4.276,     -0.750,      5.309,     -3.116
-20.671,             3.421,     -0.209,      5.236,     -1.939,      4.275,     -0.755,      5.319,     -3.116
-20.809,             3.418,     -0.218,      5.241,     -1.939,      4.274,     -0.759,      5.328,     -3.115
-20.948,             3.415,     -0.226,      5.245,     -1.939,      4.274,     -0.763,      5.338,     -3.115
-21.086,             3.412,     -0.234,      5.249,     -1.939,      4.273,     -0.768,      5.347,     -3.115
-21.225,             3.409,     -0.242,      5.254,     -1.940,      4.272,     -0.772,      5.356,     -3.115
-21.363,             3.406,     -0.250,      5.258,     -1.940,      4.271,     -0.777,      5.366,     -3.114
-21.501,             3.403,     -0.258,      5.262,     -1.940,      4.270,     -0.781,      5.375,     -3.114
